train_hd_metric_dice,valid_hd_metric_dice,all_hd_metric_dice,train_hd_metric_dice_hd,valid_hd_metric_dice_hd,all_hd_metric_dice_hd
4.904190741709148,8.246211251235321,6.575200996472235,6.643820456394984,12.649110640673518,9.646465548534252
4.580760648453292,8.774964387392123,6.677862517922707,5.741462086403752,9.0,7.370731043201876
4.454721443940933,8.774964387392123,6.614842915666528,5.248058090049701,9.0,7.124029045024851
4.984088011747894,8.366600265340756,6.675344138544325,6.054592143787569,9.0,7.527296071893785
3.9729633541812825,8.774964387392123,6.373963870786703,6.638813033148191,12.409673645990857,9.524243339569523
3.895324685581974,8.774964387392123,6.335144536487048,4.740573969732514,9.433981132056603,7.087277550894559
3.948680126902821,8.774964387392123,6.361822257147471,4.7845396783188745,8.774964387392123,6.779752032855498
3.948680126902821,8.774964387392123,6.361822257147471,5.857618024841407,9.0,7.428809012420704
4.110065910139133,8.774964387392123,6.442515148765628,6.5711122552859536,11.874342087037917,9.222727171161935
3.827415139866094,8.06225774829855,5.944836444082322,5.527732383700846,9.0,7.263866191850423
5.079811426028982,10.63014581273465,7.854978619381816,6.252219405336512,12.409673645990857,9.330946525663684
4.02593406241387,8.774964387392123,6.400449224902996,6.038923168610422,10.770329614269007,8.404626391439715
3.8058178277892756,8.774964387392123,6.290391107590699,5.963876173946042,12.36931687685298,9.166596525399513
3.3931488421002096,8.774964387392123,6.084056614746166,6.330928292665002,12.409673645990857,9.370300969327928
3.7960532995846057,9.16515138991168,6.480602344748142,6.062084752255642,12.409673645990857,9.23587919912325
4.414107254377667,9.797958971132712,7.106033112755189,5.826155715519304,12.36931687685298,9.097736296186142
3.07915619758885,8.774964387392123,5.927060292490486,6.4760890888015,12.36931687685298,9.422702982827241
3.4189495983682123,9.486832980505138,6.452891289436675,5.818889030668626,12.36931687685298,9.094102953760803
4.806053818244119,8.774964387392123,6.79050910281812,3.7958683098951385,8.06225774829855,5.929063029096843
3.25,9.9498743710662,6.5999371855331,5.30391701868097,9.695359714832659,7.499638366756814
2.97796659274316,8.774964387392123,5.876465490067641,6.595395482564416,12.36931687685298,9.482356179708699
3.7747713275210266,8.774964387392123,6.274867857456575,6.919303017811166,12.727922061357855,9.823612539584511
3.1689495983682123,8.660254037844387,5.9146018181063,4.62000089207937,11.357816691600547,7.988908791839958
4.170548579059549,8.774964387392123,6.472756483225836,6.437045548899604,11.532562594670797,8.9848040717852
2.8559171763408577,9.9498743710662,6.402895773703529,5.186258313893182,8.06225774829855,6.624258031095866
2.80669319060359,9.0,5.9033465953017945,4.949120905843989,10.63014581273465,7.789633359289319
4.047003122899,8.774964387392123,6.410983755145562,5.731367402663844,12.727922061357855,9.22964473201085
