train_hd_metric_dice,valid_hd_metric_dice,all_hd_metric_dice,train_hd_metric_dice_hd,valid_hd_metric_dice_hd,all_hd_metric_dice_hd
1.0,12.083045973594572,6.541522986797286,1.1035533905932737,8.12403840463596,4.613795897614617
1.540569415042095,12.083045973594572,6.811807694318333,1.0,7.810249675906654,4.405124837953327
1.75,12.083045973594572,6.916522986797286,1.0,7.810249675906654,4.405124837953327
8.90616332897887,24.779023386727733,16.842593357853303,1.1035533905932737,8.12403840463596,4.613795897614617
1.540569415042095,13.076696830622021,7.308633122832058,1.0,7.810249675906654,4.405124837953327
1.0,12.083045973594572,6.541522986797286,1.0,7.810249675906654,4.405124837953327
1.2071067811865475,22.22611077089287,11.716608776039708,1.1035533905932737,8.12403840463596,4.613795897614617
1.7807764064044151,12.083045973594572,6.931911189999494,1.0,7.810249675906654,4.405124837953327
1.1035533905932737,12.083045973594572,6.593299682093923,1.0,8.12403840463596,4.56201920231798
1.7807764064044151,12.083045973594572,6.931911189999494,1.0,8.12403840463596,4.56201920231798
1.0,12.083045973594572,6.541522986797286,1.0,7.810249675906654,4.405124837953327
1.75,12.083045973594572,6.916522986797286,1.0,8.12403840463596,4.56201920231798
