train_dice_metric_dice,valid_dice_metric_dice,all_dice_metric_dice,train_dice_metric_dice_hd,valid_dice_metric_dice_hd,all_dice_metric_dice_hd
0.9041885021068684,0.8232097186700768,0.8636991103884726,0.9522784635861782,0.8707176089101931,0.9114980362481857
0.9249749145158968,0.844090142572436,0.8845325285441663,0.951412120373618,0.8591468651588892,0.9052794927662535
0.9230032332391316,0.7718301435406698,0.8474166883899007,0.9416367385291359,0.8621307072515667,0.9018837228903513
0.9295982355188686,0.860909090909091,0.8952536632139798,0.954303630903085,0.8677278489928159,0.9110157399479504
0.9225454294275337,0.8038969201759899,0.8632211748017617,0.9454538227073959,0.8474814087273748,0.8964676157173853
0.9338791217429936,0.8362150267211569,0.8850470742320753,0.9408852571404955,0.873434907225826,0.9071600821831607
0.9348157736520257,0.8307595335644501,0.882787653608238,0.9559686784664488,0.8623413258110014,0.9091550021387251
0.9294485952337059,0.8022886204704387,0.8658686078520723,0.945025595395703,0.8544692737430167,0.8997474345693599
0.9359278656317184,0.8276524243879021,0.8817901450098102,0.946426595709754,0.8758992805755396,0.9111629381426467
0.935103348066797,0.8003875968992248,0.8677454724830109,0.9538121273240783,0.8556165174704013,0.9047143223972398
0.9254880386258267,0.7966491458607096,0.8610685922432681,0.9591657922962131,0.8667330393969563,0.9129494158465847
0.9214492518087914,0.7973662551440329,0.8594077534764122,0.9555069383143807,0.8719449729255085,0.9137259556199446
0.9484017698287214,0.8157975933353903,0.8820996815820559,0.9532887866592119,0.8653109342764516,0.9092998604678317
0.9349405393284438,0.8192808918197519,0.8771107155740978,0.961206858377034,0.8688501346944563,0.9150284965357451
0.9244297267293509,0.8035889070146819,0.8640093168720164,0.9611162648087367,0.8589359577806305,0.9100261112946836
0.943140840593185,0.797602581834947,0.8703717112140661,0.9456589392688147,0.8630405303601024,0.9043497348144586
0.9476643248884362,0.8357321652065082,0.8916982450474722,0.959948258826173,0.8700288184438041,0.9149885386349885
0.9393212483621031,0.8171456092470701,0.8782334288045865,0.9525050558449897,0.8571825893477959,0.9048438225963928
0.9447730780732847,0.7845929762097427,0.8646830271415137,0.961811682715175,0.8700564971751412,0.9159340899451581
0.9384100362813375,0.7947656120589697,0.8665878241701536,0.9577759651626834,0.8617099281419563,0.9097429466523199
0.9518432458623713,0.824699936828806,0.8882715913455888,0.9603473176186056,0.8662041625371655,0.9132757400778855
0.9485443664199822,0.7740268131158132,0.8612855897678977,0.9650410056447114,0.8719037508846426,0.918472378264677
0.9454815033178716,0.8078058379796654,0.8766436706487686,0.9525786859901768,0.8671245147805315,0.9098516003853542
0.9550772056790746,0.826611622737377,0.8908444142082258,0.9581350059309611,0.8651377470070677,0.9116363764690144
0.948728903880239,0.7706035042180402,0.8596662040491396,0.9658460367042784,0.8657834101382489,0.9158147234212637
0.9498037723708717,0.8111475409836065,0.8804756566772391,0.9615013670050979,0.8769911504424779,0.919246258723788
0.9608552702683821,0.8191287878787878,0.889992029073585,0.9602730314611347,0.8640569395017793,0.9121649854814571
0.9558014671803272,0.7961196443007276,0.8759605557405274,0.9641797741794016,0.8698589894242068,0.9170193818018042
0.949573549672369,0.8121810699588478,0.8808773098156084,0.9594271548721119,0.8769621767080281,0.91819466579007
0.9540841323995911,0.7936257494477753,0.8738549409236832,0.9674598259513817,0.8665151945470037,0.9169875102491927
0.9581126771103172,0.836213730775329,0.8971632039428231,0.9702316240961859,0.8701054760872706,0.9201685500917283
0.961384615874931,0.8209026128266034,0.8911436143507672,0.9596065297251852,0.8797953964194374,0.9197009630723113
0.9225713903477395,0.8348064614446815,0.8786889258962105,0.8861988903495412,0.8505526189332052,0.8683757546413733
0.9407638404575007,0.7716715734380111,0.8562177069477559,0.9236359565905253,0.8437172774869109,0.8836766170387181
0.9460364091903053,0.8151391929934313,0.8805878010918683,0.9374394770909638,0.8636096413874191,0.9005245592391915
0.9531409700065403,0.8449295134151887,0.8990352417108645,0.9520302549133464,0.8786848072562359,0.9153575310847911
0.9279539217347952,0.7764017887856897,0.8521778552602424,0.9622915772547587,0.8641195058891123,0.9132055415719356
0.9591929440253706,0.8127515697955241,0.8859722569104473,0.9661766830546062,0.873481057898499,0.9198288704765526
0.9607800988128393,0.8067632850241546,0.883771691918497,0.967694156116225,0.8793002915451895,0.9234972238307073
0.9601633524484351,0.7823636665009116,0.8712635094746733,0.9695305203641821,0.8738621586475943,0.9216963395058881
0.9670632851302219,0.7990926766040182,0.8830779808671201,0.9677173063571783,0.8716216216216216,0.9196694639894
0.9630589291368362,0.7921246923707957,0.877591810753816,0.9694854875969827,0.8776556776556776,0.9235705826263302
0.9665240707071648,0.7849693759311372,0.875746723319151,0.9690153523440931,0.8761932736084594,0.9226043129762762
0.9683249707658262,0.7831384818047094,0.8757317262852677,0.971288092308857,0.8758227292672225,0.9235554107880397
0.9592025990669002,0.7758330528441603,0.8675178259555303,0.9716802425303113,0.8778907055531006,0.9247854740417059
0.967743789994759,0.7734843437708194,0.8706140668827892,0.9722533034518083,0.8764077811905807,0.9243305423211945
0.9738194012427139,0.7878886537522383,0.8808540274974761,0.9739531729526817,0.8800469828219057,0.9270000778872938
0.9634196309392689,0.7728882144663631,0.868153922702816,0.9735008511459123,0.8761764705882353,0.9248386608670738
0.9562766045174156,0.7565351101998975,0.8564058573586566,0.9725673564182317,0.8774645830290638,0.9250159697236477
0.9734227288506769,0.7788398154251813,0.8761312721379291,0.9752588124901568,0.8780701754385964,0.9266644939643767
0.973775814681378,0.8011601675797615,0.8874679911305697,0.975882497998152,0.8787392382898,0.927310868143976
0.9578017161971893,0.7597402597402597,0.8587709879687245,0.9703899197804196,0.8765232711789752,0.9234565954796974
0.9665746174374734,0.7748866879301662,0.8707306526838199,0.9740930861759447,0.8784440842787682,0.9262685852273564
0.9726505549042027,0.8068575023592325,0.8897540286317176,0.9740898034963537,0.8782774278599678,0.9261836156781607
0.9565163693077593,0.7484514796971783,0.8524839245024688,0.9672292848367386,0.8712471131639723,0.9192381990003555
0.9615132157152171,0.7774753317454917,0.8694942737303544,0.9618535241546425,0.8822911980806718,0.9220723611176571
0.9723117819354985,0.7991259559856407,0.8857188689605696,0.9728655141579508,0.867545871559633,0.9202056928587918
0.9678211463269684,0.7635632953784327,0.8656922208527005,0.9753730345928893,0.8727272727272727,0.9240501536600809
0.9720296376744042,0.7939715137462736,0.883000575710339,0.9714369114873853,0.8863602778188266,0.928898594653106
0.9717032934975152,0.781401356151114,0.8765523248243146,0.9742077266078246,0.876838765503317,0.9255232460555708
0.9652575935886726,0.7755792322002367,0.8704184128944547,0.9782793392026997,0.8799650807507639,0.9291222099767318
0.9786326669521258,0.7877610490529383,0.883196858002532,0.9776904270153675,0.8771523657936623,0.9274213964045148
0.9727465434067323,0.7737617135207496,0.873254128463741,0.9770206241918751,0.8811331775700935,0.9290769008809843
0.9743905658466034,0.7780950781118764,0.87624282197924,0.9760219398302127,0.8812463256907701,0.9286341327604914
0.9769831059216925,0.7787206266318538,0.8778518662767731,0.9791110509491588,0.8796309643938302,0.9293710076714945
0.9704535115769193,0.7733243516335466,0.871888931605233,0.9796015644414436,0.8777142857142857,0.9286579250778646
0.9802671404244238,0.7868153492948508,0.8835412448596373,0.9720761821427303,0.8842606367152633,0.9281684094289968
0.9764375598814232,0.7726969292389854,0.8745672445602043,0.9681627374454707,0.871498443752779,0.9198305905991249
0.9741176576363894,0.7767348307073416,0.8754262441718654,0.967712878637913,0.8751749230338651,0.921443900835889
0.9807572023302324,0.7795945062132112,0.8801758542717218,0.977373500805913,0.8758530564832293,0.9266132786445711
0.9762565488494652,0.779966611018364,0.8781115799339145,0.9724365271839177,0.8742532420224391,0.9233448846031784
0.9686962350071676,0.760414895425948,0.8645555652165577,0.9764974104227507,0.8709083179821454,0.9237028642024481
0.9810518812432727,0.7722901385493073,0.87667100989629,0.9702974709572662,0.8757078986587183,0.9230026848079922
0.9741503998077716,0.8265241986172219,0.9003372992124967,0.9781457734577013,0.8779991275265377,0.9280724504921195
0.9652516096853235,0.7438356164383562,0.8545436130618398,0.9784743184968947,0.8735433750539491,0.926008846775422
0.9749212707663619,0.7938906224338972,0.8844059466001295,0.9725178990464076,0.88486646884273,0.9286921839445688
0.9749631668128036,0.8133669609079445,0.894165063860374,0.9807111936704558,0.8737132086414383,0.927212201155947
0.9762694823110378,0.7837051406401552,0.8799873114755965,0.978219339151784,0.8767321016166282,0.9274757203842061
0.9731746635008169,0.7876563803169307,0.8804155219088738,0.9755828283297018,0.8837209302325582,0.9296518792811299
0.9810992425477213,0.7686985172981878,0.8748988799229546,0.9805790314591797,0.877718565461616,0.9291487984603979
0.9806650066738455,0.7915240423797881,0.8860945245268168,0.9813927937461686,0.8786513588141258,0.9300220762801472
0.9746433489210014,0.7615332428765265,0.8680882958987639,0.9773706090646108,0.8839418224992579,0.9306562157819344
0.9570373693384808,0.7802086839447997,0.8686230266416403,0.9804408875005953,0.8758132138210206,0.9281270506608079
0.9742231845190752,0.7847333120408815,0.8794782482799783,0.9814696458363648,0.8826670515225862,0.9320683486794754
0.9784649547328411,0.7794334370394629,0.878949195886152,0.9748828815907629,0.8799762329174093,0.927429557254086
0.9780785158557641,0.8326811707622476,0.9053798433090059,0.9802638561433973,0.8777248448101631,0.9289943504767801
0.9801494964639569,0.7685430463576159,0.8743462714107864,0.9831156434577066,0.8794797687861272,0.931297706121917
0.98304733196414,0.7795262547622992,0.8812867933632196,0.9740734450220989,0.880426729885909,0.927250087454004
0.9853359351392168,0.7905372104484968,0.8879365727938568,0.9814377348102818,0.8730875710330759,0.9272626529216789
0.9827428393542907,0.7727272727272727,0.8777350560407817,0.979246814743409,0.8852081232896443,0.9322274690165266
0.984525694995354,0.7849728126544736,0.8847492538249138,0.9678481390478797,0.8685816341717517,0.9182148866098157
0.9826739433068312,0.7694365490720615,0.8760552461894464,0.9818916388783345,0.8845328373157819,0.9332122380970582
0.9856786120007526,0.780738044017872,0.8832083280093123,0.9800495026188987,0.8767361111111112,0.9283928068650049
0.9849648653674847,0.7797845898922949,0.8823747276298899,0.9771349445066217,0.8813857897827363,0.9292603671446791
0.9861908770324312,0.775842044134727,0.8810164605835791,0.9818770769337876,0.8713357400722022,0.9266064085029948
0.9870663074360773,0.7779804344221523,0.8825233709291147,0.976791068671342,0.8804138950480414,0.9286024818596916
0.9853253899987598,0.7722574191397132,0.8787914045692365,0.9781978521822847,0.8817900780214927,0.9299939651018887
0.9871699388142853,0.7785880013258204,0.8828789700700528,0.9777063868637969,0.8690594410554688,0.9233829139596328
0.9856797836649241,0.7721054387721055,0.8788926112185148,0.9764812320201294,0.8841820639927895,0.9303316480064594
0.9856786050540612,0.7719532554257095,0.8788159302398854,0.9811493424698001,0.8759251197213757,0.928537231095588
0.9880700030004891,0.7760451227604512,0.8820575628804701,0.9851596110769447,0.8755587599134823,0.9303591854952136
0.9869622142596197,0.770875083500334,0.8789186488799768,0.980160857876035,0.8835401405292271,0.9318504992026311
0.9851094207114821,0.7702860967040321,0.8776977587077571,0.9847028721701343,0.8757827289937382,0.9302428005819363
0.9886169924279201,0.7691029900332226,0.8788599912305713,0.9858871648110957,0.8826962357747301,0.934291700292913
0.9894932362044511,0.7717842323651453,0.8806387342847981,0.9767297777915126,0.8783985658798924,0.9275641718357025
0.9796532839830685,0.7593346911065852,0.8694939875448269,0.9860961143850508,0.8810075275043427,0.9335518209446968
0.9869895361958929,0.7685647685647685,0.8777771523803307,0.9857779986932645,0.8795689529634484,0.9326734758283565
0.9872752150249068,0.7868273092369478,0.8870512621309272,0.9778406470508754,0.8823000898472596,0.9300703684490674
0.9785113640260511,0.7612574341546304,0.8698843990903408,0.9853030595263086,0.8766608896591566,0.9309819745927326
0.9808369439794279,0.7692820256538397,0.8750594848166338,0.9855841167340179,0.8816611006243648,0.9336226086791913
0.9836131941287825,0.7949896939908039,0.8893014440597932,0.978401226858645,0.8820790145711281,0.9302401207148865
0.9820853249727608,0.7689724647414372,0.875528894857099,0.9850329285591317,0.8758076094759512,0.9304202690175414
0.9894744182782329,0.7783801544274683,0.8839272863528507,0.9866333127843563,0.8824132376629081,0.9345232752236322
0.9883909227454714,0.775625103493956,0.8820080131197137,0.9794867508270235,0.8808772720444644,0.930182011435744
0.9856898357196168,0.7743649344180641,0.8800273850688405,0.9857595330781731,0.8767717674284061,0.9312656502532897
0.9898469713579812,0.7759418374091209,0.882894404383551,0.9875637344087551,0.8829834091910146,0.9352735717998848
0.987619794336775,0.7655022563931139,0.8765610253649445,0.980716764820479,0.8794475304008407,0.9300821476106598
0.9860185449138452,0.7661357921207042,0.8760771685172747,0.9864157188525712,0.878748370273794,0.9325820445631826
0.9921354691793816,0.7722772277227723,0.8822063484510769,0.9879140709467837,0.8802236609770453,0.9340688659619145
0.9844975155872102,0.7583291053610688,0.8714133104741395,0.980458296730937,0.8818874122741526,0.9311728545025448
0.9914236417561294,0.7729676140118968,0.8821956278840131,0.9871163425587008,0.8757827289937382,0.9314495357762196
0.9895603456168176,0.7644503842298697,0.8770053649233436,0.9875680215093382,0.8843120070113936,0.9359400142603659
0.9863601395190803,0.7589934132747846,0.8726767763969325,0.9787998727440469,0.876293297345929,0.927546585044988
0.9933050433299322,0.775490034590677,0.8843975389603046,0.985904761771571,0.878783490224475,0.932344125998023
0.9894670580366228,0.7591412277759141,0.8743041429062685,0.9876757212939414,0.8845078711196116,0.9360917962067765
0.9895643298136718,0.76832942751925,0.8789468786664609,0.9809500149258289,0.8781945897474219,0.9295723023366254
0.9926184719618746,0.7670416942422237,0.8798300831020491,0.9867207029834559,0.8771370617212402,0.931928882352348
0.9921777070569046,0.7670776407864045,0.8796276739216545,0.9861493062854506,0.8846153846153846,0.9353823454504175
0.9884151700738634,0.764863957003695,0.8766395635387791,0.979290850970741,0.8741562921853907,0.9267235715780658
0.9927256649792275,0.766627964836623,0.8796768149079253,0.9867445550298373,0.88121387283237,0.9339792139311036
0.9936066877974883,0.7694082742706445,0.8815074810340664,0.9845814537602957,0.8746330005871991,0.9296072271737474
0.9899847091979114,0.7723861930965483,0.8811854511472299,0.9793118303760081,0.8811315076737888,0.9302216690248984
0.9626364836880028,0.7621002223362409,0.8623683530121218,0.9860564172491599,0.8693263949118242,0.927691406080492
0.9723488807363352,0.8206380705235842,0.8964934756299596,0.9858779649276399,0.8786635404454866,0.9322707526865632
0.973567799232316,0.7416096448354513,0.8575887220338836,0.9820709928545092,0.8784148904232963,0.9302429416389028
0.9881579878328808,0.8045830681094844,0.8963705279711827,0.9853663018618871,0.8739544274588982,0.9296603646603927
0.9878819061957036,0.7964803649991853,0.8921811355974445,0.9887652260338924,0.8777189888300999,0.9332421074319961
0.9872675041417309,0.7674726730705531,0.877370088606142,0.9842227904706053,0.8816143497757848,0.932918570123195
0.9910779483578992,0.7714570858283433,0.8812675170931212,0.985876333443728,0.8737388296339003,0.9298075815388142
0.990849269105598,0.7729468599033816,0.8818980645044898,0.9878169784833537,0.8860983897178313,0.9369576841005924
0.991345741901117,0.7695883134130146,0.8804670276570659,0.9839218586121091,0.8760281142515328,0.929974986431821
0.9913206543476463,0.7711765684806124,0.8812486114141294,0.9870907935980805,0.878090856814261,0.9325908252061708
0.992767901818737,0.7705354173594945,0.8816516595891157,0.9868998902563071,0.885158223146635,0.9360290567014711
0.9923300907702776,0.7688198965114338,0.8805749936408557,0.9838208469028322,0.8776270681174542,0.9307239575101431
0.9923867906339043,0.772069825436409,0.8822283080351567,0.9888336883286467,0.8759588941959763,0.9323962912623115
0.9919910639368338,0.7677408582401068,0.8798659610884703,0.9826489381330252,0.8845923261390888,0.933620632136057
0.9931059806079509,0.7686405337781484,0.8808732571930497,0.9870390220784702,0.8783365285356142,0.9326877753070422
0.9942751821447195,0.7713526088401462,0.8828138954924329,0.9889617992085261,0.8796644489441713,0.9343131240763487
0.9930634034399244,0.7666332330324306,0.8798483182361775,0.9765230349450501,0.8826917247650803,0.9296073798550653
0.9934095180051407,0.7689741451209341,0.8811918315630374,0.9874703639750636,0.8803145020384391,0.9338924330067513
0.993666939785958,0.7673836918459229,0.8805253158159405,0.9869924462137626,0.8711085248763456,0.9290504855450541
0.9937956664939289,0.7684614102350392,0.881128538364484,0.9828460856426288,0.8839379798283908,0.9333920327355099
0.994091796892642,0.7682825254039647,0.8811871611483033,0.9886090546195625,0.8762483716891012,0.9324287131543318
0.9939136434187675,0.7678452301534356,0.8808794367861016,0.9889541883407604,0.8791629826112585,0.9340585854760095
0.9942560692494672,0.768,0.8811280346247337,0.9831821442347155,0.8863499699338545,0.9347660570842851
0.9945118571778607,0.7682825254039647,0.8813971912909127,0.9856672431106481,0.873364956159264,0.9295160996349561
0.993764647050011,0.7668670674682698,0.8803158572591404,0.9883615170917468,0.8811396349606767,0.9347505760262118
0.9947383798919364,0.7678214523650899,0.8812799161285132,0.9879188174818052,0.8841328413284133,0.9360258294051093
0.9950883097858512,0.7684368237056767,0.8817625667457639,0.9905988166612647,0.8762238784158994,0.9334113475385821
0.9939055204214016,0.766327041924169,0.8801162811727853,0.9880321789443928,0.8829660512209648,0.9354991150826788
0.994388589675361,0.7653248705528646,0.8798567301141128,0.9884609286347106,0.8783208571847938,0.9333908929097522
0.9961141957811223,0.7704809286898839,0.883297562235503,0.9919804849539333,0.8797058823529412,0.9358431836534373
0.9946030300042045,0.7673060884070059,0.8809545592056052,0.9876226009755809,0.8795001487652484,0.9335613748704146
0.9906631496942769,0.7604447439353099,0.8755539468147935,0.9910750401315696,0.8801289566236812,0.9356019983776254
0.9962932656203822,0.770021555297629,0.8831574104590056,0.9905454374899908,0.879130562490821,0.934837999990406
0.9956574749114014,0.7810361681329423,0.8883468215221719,0.9878912525272943,0.8806572068707991,0.9342742296990467
0.9885988956253053,0.757884028484232,0.8732414620547686,0.9913727755052464,0.8788674839462931,0.9351201297257697
0.9808104585620745,0.7463967055593685,0.8636035820607215,0.9911871367771541,0.8793281273021953,0.9352576320396747
0.9770378982529578,0.8005561563417272,0.8887970272973424,0.9875726303132556,0.8814471520406638,0.9345098911769597
0.9910404379131561,0.7781286355326574,0.8845845367229068,0.9911830014113414,0.8764305374474866,0.933806769429414
0.9894060139706854,0.7655230125523013,0.8774645132614933,0.9914236765549187,0.8799763208524493,0.935699998703684
0.9904624974023647,0.7918406681657565,0.8911515827840606,0.9882815560019375,0.8804299149126735,0.9343557354573055
0.9865296885316038,0.7707842477280377,0.8786569681298207,0.9902087603887918,0.8741874909721219,0.9321981256804568
0.9953196972054612,0.7815275310834814,0.8884236141444712,0.9901618428554495,0.8811084624553039,0.9356351526553768
0.9893572776483321,0.7671601615074024,0.8782587195778673,0.9890617189224421,0.8812704066488573,0.9351660627856497
0.9956069857553134,0.7738643844634628,0.8847356851093882,0.9913409774124696,0.8746743849493488,0.9330076811809092
0.9920406194549668,0.7722739361702128,0.8821572778125898,0.9862835828233809,0.8809989468933354,0.9336412648583581
0.995456915000783,0.7750165672630881,0.8852367411319355,0.9901048151226186,0.877833382396232,0.9339690987594254
0.9932212550902253,0.7626380984265149,0.8779296767583701,0.9924111826473119,0.8766564729867482,0.9345338278170301
0.9957340926040541,0.7742148760330578,0.884974484318556,0.9838744350684122,0.8793129425945457,0.931593688831479
0.9956286653860762,0.7708921747798637,0.8832604200829699,0.9901327914294371,0.8779556469378763,0.9340442191836567
0.9955855309652724,0.7711962833914053,0.8833909071783388,0.993106585830106,0.8805290227773696,0.9368178043037378
