Training Loss,Validation Dice Score
0.4968810733407736,0.08718305826187134
0.7030166052281857,0.08718305826187134
0.7920582816004753,0.11764328926801682
0.7996893376111984,0.11764328926801682
0.6837677359580994,0.1589503437280655
0.7188984230160713,0.1589503437280655
0.8455617278814316,0.4197055399417877
0.8397978991270065,0.4197055399417877
0.7398202233016491,0.19790169596672058
1.1043270453810692,0.19790169596672058
0.8703246731311083,0.3612253963947296
0.9497227035462856,0.3612253963947296
1.3161372728645802,0.21253228187561035
1.0538867749273777,0.21253228187561035
1.1232573203742504,0.23863022029399872
0.9572594240307808,0.23863022029399872
0.8476266302168369,0.588512659072876
0.8069759029895067,0.588512659072876
0.7440972086042166,0.41702553629875183
0.6704358235001564,0.41702553629875183
1.724599214270711,0.17988742887973785
3.225715145468712,0.17988742887973785
1.4352338574826717,0.6393302083015442
1.5553762912750244,0.6393302083015442
1.2854896485805511,0.3850081264972687
1.2724086716771126,0.3850081264972687
1.0200843662023544,0.2542727589607239
1.2565376739948988,0.2542727589607239
1.3865032009780407,0.4150409698486328
1.2986506335437298,0.4150409698486328
1.0525901354849339,0.21836844086647034
1.051618231460452,0.21836844086647034
0.9476157166063786,0.2600848376750946
1.3856069538742304,0.2600848376750946
1.815297145396471,0.18672239780426025
1.2113180961459875,0.18672239780426025
0.8591951709240675,0.7219850420951843
0.9299952331930399,0.7219850420951843
1.025093138217926,0.6378439664840698
1.1883260626345873,0.6378439664840698
1.080874741077423,0.6154043674468994
0.7813942972570658,0.6154043674468994
1.7003504242748022,0.16418825089931488
1.7305297404527664,0.16418825089931488
1.8422069009393454,0.19130760431289673
1.3111163228750229,0.19130760431289673
1.4932594820857048,0.07239247113466263
4.93446783721447,0.07239247113466263
2.325290821492672,0.09405270218849182
3.52995777875185,0.09405270218849182
3.269213143736124,0.593041181564331
1.5918803066015244,0.593041181564331
1.4040725529193878,0.5992511510848999
1.3759197890758514,0.5992511510848999
0.978484857827425,0.09574178606271744
4.696422051638365,0.09574178606271744
2.8444010987877846,0.44803327322006226
2.6142812874168158,0.44803327322006226
4.786804337054491,0.37771546840667725
5.950733654201031,0.37771546840667725
2.7806995660066605,0.11969777941703796
3.8361675068736076,0.11969777941703796
2.573675036430359,0.2958557903766632
3.3096581883728504,0.2958557903766632
