,train_loss_epoch_dice,train_loss_epoch_dice_hd,valid_loss_epoch_dice,valid_loss_epoch_dice_hd
63,0.04990126192569733,0.050308727044079626,0.1817253828048706,0.6768051816344786
64,0.05369338393211365,0.047360021253369355,0.17045515775680542,0.6794955629935944
65,0.14240923523902893,0.04688687183701869,0.282503604888916,0.7178303977683015
66,0.04876938462257385,0.046024390767829236,0.1812918782234192,0.656023727335413
67,0.08884061872959137,0.04733717318800139,0.19613337516784668,0.7319697567937045
68,0.05236572027206421,0.04550582799850607,0.1875213384628296,0.7128171502989654
69,0.09759809076786041,0.041208773932618674,0.22118252515792847,0.6860047417839461
70,0.11334024369716644,0.052393861989161176,0.21333175897598267,0.770673128971971
71,0.044217780232429504,0.049402709229994714,0.18022990226745605,0.7408492627027948
72,0.10225364565849304,0.06841000576677568,0.23137259483337402,0.8657084258877417
73,0.04837237298488617,0.04358379616321917,0.1732732653617859,0.7677789524905183
74,0.06237524747848511,0.04702279900818396,0.19811487197875977,0.7741573915676163
75,0.08095543086528778,0.04075287095669433,0.2238110899925232,0.807045289396973
76,0.039238348603248596,0.03865380260284153,0.17677241563796997,0.8002042526682478
77,0.041529133915901184,0.04029727008888768,0.17628902196884155,0.8039246906628061
78,0.08129048347473145,0.04445188714877646,0.2099735140800476,0.8264752952003667
79,0.039381980895996094,0.03871079298376254,0.17323285341262817,0.816658308190398
80,0.061934635043144226,0.04163143055187241,0.20663654804229736,0.7895980521182445
81,0.05304589867591858,0.03872779110682237,0.16162413358688354,0.8107242177187178
82,0.08107085525989532,0.03616068686993469,0.2216760516166687,0.8347134088419841
83,0.3418358862400055,0.042492473053187166,0.45448052883148193,0.8054983268513418
84,0.06015937030315399,0.039200439821015114,0.17998456954956055,0.8779616687345928
85,0.032877445220947266,0.03458644440921982,0.178791344165802,0.8732343818762058
86,0.31557154655456543,0.03635985463397719,0.42280471324920654,0.785668834607868
87,0.035667791962623596,0.031773132010320254,0.17994505167007446,0.8743095421441996
88,0.04424062371253967,0.038193350437500974,0.16977578401565552,0.9722829959474997
89,0.08597524464130402,0.03240963374093897,0.21750545501708984,0.8343252807972845
90,0.08493034541606903,0.02898764149210261,0.24327969551086426,0.8456293428078889
91,0.03308561444282532,0.037113058776694755,0.1678987741470337,0.9959104124743051
92,0.03469030559062958,0.03240500779956211,0.17162412405014038,0.8934178237381675
93,0.04536578059196472,0.029351673218755054,0.210801362991333,0.8757658137923322
94,0.07155703008174896,0.03316643947196974,0.20424014329910278,0.9426429276388035
95,0.02920094132423401,0.03525631078718317,0.17258495092391968,0.953468172905251
96,0.05803084373474121,0.032728496411448,0.1793230175971985,0.9542130479517997
97,0.05053915083408356,0.0347595979250801,0.19371569156646729,0.9352095663788883
98,0.08191315829753876,0.029946467942141577,0.23502838611602783,0.9711388855752817
99,0.0413941890001297,0.026498952345988074,0.16087311506271362,1.0005744678245625
100,0.14337290823459625,0.026735540148816014,0.28064578771591187,0.9412988587428562
101,0.05116795003414154,0.02921598960879204,0.19814187288284302,0.9975123388723685
102,0.018811523914337158,0.02539656546715715,0.1626299023628235,0.9546195111482292
103,0.04656176269054413,0.021805871791493354,0.19229912757873535,0.9559091346430132
104,0.02127985656261444,0.02388299944540559,0.15723752975463867,1.0053795678382174
105,0.021720319986343384,0.020427929901857263,0.1752493977546692,0.9656816944067755
106,0.03640402853488922,0.02057100670034719,0.1819678544998169,1.028068786199488
107,0.023830577731132507,0.020524375898062178,0.164720356464386,1.0457189415826673
108,0.025026753544807434,0.01924595854785338,0.1813892126083374,0.9634617881889864
109,0.02341553568840027,0.021848218467584824,0.16750681400299072,1.0805746093021318
110,0.03292274475097656,0.02238535396278748,0.1872551441192627,1.1506445434054902
111,0.02532857656478882,0.03140959546694575,0.18430280685424805,1.0042016866681482
112,0.021323636174201965,0.030255686140968876,0.15738540887832642,1.2202927144534403
113,0.06149102747440338,0.02276896906532694,0.21567797660827637,1.112972496429268
114,0.021391868591308594,0.0232535718924271,0.1725611686706543,1.0970656005603114
115,0.03643380105495453,0.021102043402547385,0.16727691888809204,1.1718231681079858
116,0.07305152714252472,0.01856009575774071,0.2215275764465332,1.0376698891964997
117,0.024141505360603333,0.022733132052681994,0.1833239197731018,1.2573609574352986
118,0.019088178873062134,0.017367774974366416,0.16325676441192627,1.0922590250568365
119,0.030180856585502625,0.021352187989481804,0.18458503484725952,1.1439021892868386
120,0.016812652349472046,0.0213274368517074,0.17013263702392578,1.125001069428376
121,0.028634026646614075,0.016300107790010822,0.17472124099731445,1.193213947483298
122,0.016254112124443054,0.020767310105342465,0.17115604877471924,1.1562605349883952
123,0.016445845365524292,0.01914878035843318,0.16223126649856567,1.1520360260667226
124,0.067827969789505,0.016817714555432517,0.22161263227462769,1.2195679659058172
125,0.016702353954315186,0.014784741610510667,0.17232251167297363,1.1448281414082975
126,0.01999393105506897,0.01422987349152962,0.16436612606048584,1.174270672390287
127,0.032334938645362854,0.016164605068599857,0.19737333059310913,1.2235770514078785
128,0.01238548755645752,0.017429142348437225,0.16129285097122192,1.2131095024331828
129,0.023677483201026917,0.017875745627071546,0.17375844717025757,1.2207754280561576
130,0.019330322742462158,0.014000328667060757,0.18769574165344238,1.2193607174452321
131,0.014111757278442383,0.014209093261431535,0.15215331315994263,1.2219768803881859
132,0.04808810353279114,0.016266742078623466,0.21510916948318481,1.2941511385221947
133,0.013552770018577576,0.017916202949752567,0.17285215854644775,1.257384752451028
134,0.02325350046157837,0.015183172503307363,0.16762620210647583,1.234967707805966
135,0.025566697120666504,0.016484668545861468,0.19308751821517944,1.3120783639255127
136,0.023907482624053955,0.015175151246258225,0.18007558584213257,1.2679796759403146
137,0.015941321849822998,0.012274241310752868,0.16675633192062378,1.316209611721914
138,0.017091840505599976,0.012472608644385801,0.16785359382629395,1.2931138036300622
139,0.01634027063846588,0.011333944949203811,0.16599971055984497,1.271261958494919
140,0.02881462872028351,0.013618358818135175,0.1862139105796814,1.3146075895424878
141,0.03432732820510864,0.01307414701732187,0.16156095266342163,1.325144225364706
142,0.01770666241645813,0.011409279281324847,0.17422699928283691,1.3287246149156657
143,0.047357216477394104,0.011647329764058582,0.19953382015228271,1.3441688764231392
144,0.019114911556243896,0.013760386882322713,0.15532982349395752,1.3703715461931254
145,0.011209547519683838,0.013847752798658549,0.1637609601020813,1.3515811068047796
146,0.059895291924476624,0.011717480791902584,0.2207748293876648,1.3514393905798905
147,0.035773634910583496,0.01074811636789779,0.16232657432556152,1.3934507330537143
148,0.018089979887008667,0.010725095422812289,0.17632806301116943,1.3436664483844432
149,0.03900468349456787,0.01101746516605403,0.1984349489212036,1.4405024384044176
150,0.03723412752151489,0.010401025532561177,0.16789335012435913,1.385948819237255
151,0.008791118860244751,0.009775793815814005,0.15780025720596313,1.3896840352712434
152,0.009358987212181091,0.010102668438168427,0.1581130027770996,1.4436680579643149
153,0.01067177951335907,0.009214735357970367,0.15466344356536865,1.382553423439671
154,0.022467419505119324,0.009552203764325034,0.17634499073028564,1.4366022838672938
155,0.008434176445007324,0.009503773502734316,0.15659767389297485,1.4491963825600065
156,0.0131254643201828,0.008962421894109519,0.16506141424179077,1.4041984610226148
157,0.0217725932598114,0.009396490688609652,0.18364626169204712,1.4894952205017733
158,0.00743459165096283,0.008708582605614799,0.1593955159187317,1.4533225202810185
159,0.01653781533241272,0.009188598827958392,0.16973555088043213,1.4672432717749129
160,0.010014399886131287,0.009211308196861615,0.16977530717849731,1.5385621388988937
161,0.0145205557346344,0.00872321179687484,0.17344188690185547,1.4442902253178538
162,0.008103683590888977,0.010287850063005416,0.15194624662399292,1.5370505515417638
163,0.01169353723526001,0.01079423004311492,0.17664188146591187,1.6215688117149445
164,0.030997127294540405,0.011730574714328071,0.18734246492385864,1.4539845160415088
165,0.026916995644569397,0.012073931134149011,0.15781182050704956,1.5847530469423072
166,0.031195595860481262,0.029399387787085212,0.2018532156944275,1.8051260075155156
167,0.01358705759048462,0.03155091624988983,0.16597414016723633,1.9293588527450805
168,0.041523829102516174,0.025464927518949527,0.16978418827056885,1.6785441483860075
169,0.025414973497390747,0.029566085713054458,0.18472152948379517,1.5550367666128315
170,0.010430172085762024,0.019670807065721458,0.1629091501235962,1.672235019766127
171,0.010056674480438232,0.0405524921578261,0.16249102354049683,2.0437341008138357
172,0.008498817682266235,0.020916247321332408,0.15419632196426392,1.6961292661100464
173,0.008760392665863037,0.014874086449432364,0.15806740522384644,1.6410759353110405
174,0.013344869017601013,0.012319296372008433,0.16640448570251465,1.5844948897931104
175,0.008725285530090332,0.016721741011216117,0.16052484512329102,1.6584428925599335
176,0.015695244073867798,0.014701248990896672,0.17864066362380981,1.5249013729966967
177,0.009769722819328308,0.014070939210402866,0.15244215726852417,1.5565872758113741
178,0.011941805481910706,0.018052820874180982,0.16568148136138916,1.6104904125943922
179,0.010837242007255554,0.012213567882617097,0.1720951795578003,1.6027869564351436
180,0.012144520878791809,0.011326265573185557,0.15300917625427246,1.6363588687155277
181,0.04653915762901306,0.010201216700361511,0.20808428525924683,1.6268144230767636
182,0.013486906886100769,0.008021207191205304,0.16015565395355225,1.6856485034104947
183,0.0067747533321380615,0.008052943332442036,0.15681219100952148,1.6347800992199732
184,0.01721300184726715,0.00758336409918452,0.17377781867980957,1.7118169728443005
185,0.009145379066467285,0.007115611457169367,0.15997081995010376,1.6780882778447048
186,0.009589806199073792,0.007208052068896714,0.15828734636306763,1.6921645000515564
187,0.005811616778373718,0.006758317513714494,0.160658061504364,1.7316922567418012
188,0.011279433965682983,0.0066959347095591135,0.1696295142173767,1.6863031940861264
189,0.009817510843276978,0.00684375302254242,0.16155904531478882,1.7650181312450104
190,0.0066935718059539795,0.006519177440966603,0.1604863405227661,1.7135797968085262
191,0.022671639919281006,0.006471181869818217,0.1823473572731018,1.751623032372155
192,0.007973730564117432,0.006358368755750592,0.15417265892028809,1.7724580596053652
193,0.010667964816093445,0.006467235512016851,0.16894441843032837,1.732937303868041
194,0.02408793568611145,0.006715865144654728,0.1851346492767334,1.8085616147359518
195,0.007265716791152954,0.006097993413848344,0.15271002054214478,1.7623917561259383
196,0.02127993106842041,0.006471851590290269,0.1840050220489502,1.7971493659254403
197,0.02074083685874939,0.007426420038539054,0.1776784062385559,1.8339996483349346
198,0.010986536741256714,0.00653716112218816,0.1569775938987732,1.7709212923860183
199,0.03334528207778931,0.006966791373164234,0.19885879755020142,1.8973548079205214
200,0.009508594870567322,0.00836515253972802,0.15462982654571533,1.8303658405808805
201,0.010182499885559082,0.0077982819529500945,0.16955870389938354,1.834446157536655
202,0.02390560507774353,0.007880559208093161,0.17412996292114258,1.9355768417095103
203,0.0072663575410842896,0.007139106177100451,0.1569156050682068,1.7997341453583195
204,0.057112619280815125,0.006813149302490347,0.23302209377288818,1.9345722589041126
205,0.008378177881240845,0.007340860907149449,0.14930391311645508,1.8406538381027322
206,0.008085042238235474,0.007067126285455429,0.1664610505104065,1.923484580420364
207,0.06204544007778168,0.00704720715467326,0.23512768745422363,1.9209266815028287
208,0.01882927119731903,0.006171390943545591,0.14920538663864136,1.8369922761601902
209,0.008703500032424927,0.006908971371232021,0.1617404818534851,2.014294754730609
210,0.019945770502090454,0.006790946832920108,0.18165534734725952,1.82469770064638
211,0.010747343301773071,0.006094222851018998,0.15127891302108765,1.995985547712113
212,0.006552472710609436,0.0058596437795134316,0.1571214199066162,1.9146548052335548
213,0.006279423832893372,0.005494151295506089,0.15867453813552856,1.9252647578336113
214,0.0053026676177978516,0.005575154085951821,0.15611952543258667,1.9597375312145389
215,0.007482856512069702,0.005172478221578445,0.1642930507659912,1.9206404116043279
216,0.011567607522010803,0.0053386595264429204,0.16441184282302856,1.9870613128361254
217,0.006880968809127808,0.005115316233681324,0.1528056263923645,1.9363156647258744
218,0.009079217910766602,0.005163871874478061,0.17104148864746094,1.9986806141621947
219,0.007132738828659058,0.005182739201984161,0.15545976161956787,1.9702910012372166
220,0.004826277494430542,0.0049695374385811,0.1577354073524475,1.9950610040747478
221,0.010695680975914001,0.00490469934900114,0.16795754432678223,1.9952102978963606
222,0.004470691084861755,0.004889967167867619,0.1529473066329956,1.99746804557953
223,0.005737587809562683,0.004937515814424104,0.16172444820404053,2.036700693163132
224,0.004768073558807373,0.004885932419183049,0.1533777117729187,2.0077052623553606
225,0.004079893231391907,0.004844372753300249,0.1543000340461731,2.039795651113737
226,0.010142162442207336,0.005093500279246605,0.17009782791137695,2.058584242580679
227,0.005432337522506714,0.005259434658147693,0.15711700916290283,2.058398065800711
228,0.004973068833351135,0.005376597010899874,0.15935975313186646,2.0493334195227177
229,0.009148582816123962,0.005107652406631644,0.16742664575576782,2.0671698185692584
230,0.012000218033790588,0.006398631816894773,0.16926807165145874,2.1476245213887846
231,0.0043405890464782715,0.00675445064057513,0.15763211250305176,2.06730126882825
232,0.005160704255104065,0.006247946036170286,0.1547553539276123,2.054446249492923
233,0.031094014644622803,0.006336196867104717,0.19505029916763306,2.1769632067339373
234,0.009602770209312439,0.0057731033351788395,0.156974196434021,2.109031466775379
235,0.012243390083312988,0.007966255748112976,0.14742708206176758,2.1224939816688373
236,0.05091097950935364,0.006214367644256323,0.2227810025215149,2.1309774329991216
237,0.018260076642036438,0.0063360033153642414,0.17281192541122437,2.1092176555496533
238,0.022508084774017334,0.0051356977806180865,0.15204638242721558,2.1575225848356703
239,0.012324735522270203,0.00517844193900244,0.16940122842788696,2.133032082060964
240,0.3566868305206299,0.0054135250878162774,0.5501258373260498,2.1022311008795063
241,0.028510749340057373,0.004899567004874856,0.16054612398147583,2.1996883202307855
242,0.04787205159664154,0.004643093778983874,0.18183863162994385,2.150888696138461
243,0.04154977202415466,0.004746790445701218,0.16105270385742188,2.1882353801973986
244,0.1840309351682663,0.004616190176058292,0.3828433156013489,2.2014578809004854
245,0.1345037966966629,0.004349825331953961,0.300113320350647,2.1859824529316754
246,0.033711448311805725,0.004351492850940516,0.16625332832336426,2.2186252350905207
247,0.2275606095790863,0.004241011772248243,0.43443751335144043,2.209452414932834
248,0.47770512104034424,0.004168283249603636,0.6945684552192688,2.227340499231794
249,0.26605039834976196,0.0040812530132732375,0.3285611867904663,2.2194767392487633
