,train_metric_epoch_dice,valid_metric_epoch_dice,all_metric_epoch_dice,train_dice_metric_epoch_dice_hd,valid_dice_metric_epoch_dice_hd,all_dice_metric_epoch_dice_hd
10,0.05778612941503525,0.059100113809108734,0.058048930019140244,0.6058140397071838,0.6580176949501038,0.6162547469139099
11,0.1637357920408249,0.15092810988426208,0.1611742526292801,0.5725249648094177,0.5837225317955017,0.5747644901275635
12,0.23919886350631714,0.20890219509601593,0.2331395447254181,0.6276426315307617,0.6634214520454407,0.6347984075546265
13,0.42358851432800293,0.4094480574131012,0.42076045274734497,0.6991806626319885,0.705855131149292,0.7005155682563782
14,0.5535686612129211,0.5667510032653809,0.556205153465271,0.0,0.0,0.0
15,0.601654589176178,0.5923375487327576,0.5997912287712097,0.027451232075691223,0.02673395909368992,0.027307778596878052
16,0.21764999628067017,0.2043086141347885,0.21498171985149384,0.027521871030330658,0.026815734803676605,0.027380645275115967
17,0.7595106959342957,0.7054833173751831,0.7487052083015442,0.2879071533679962,0.3183794617652893,0.29400163888931274
18,0.7997840046882629,0.6758583188056946,0.7749988436698914,0.5104166269302368,0.5425198674201965,0.5168372988700867
19,0.6255680918693542,0.46883270144462585,0.5942210555076599,0.5744240283966064,0.6020163297653198,0.579942524433136
20,0.6922146677970886,0.6378746032714844,0.6813466548919678,0.6320981383323669,0.6290827989578247,0.6314951181411743
21,0.14306356012821198,0.06062886118888855,0.12657661736011505,0.6950157284736633,0.6614904403686523,0.6883106827735901
22,0.7605506181716919,0.7173227071762085,0.751905083656311,0.7035481929779053,0.6703223586082458,0.6969030499458313
23,0.7885593175888062,0.6774234771728516,0.7663321495056152,0.7255681753158569,0.6849347949028015,0.7174414992332458
24,0.08320700377225876,0.0073785195127129555,0.06804130971431732,0.7599689364433289,0.7114741206169128,0.7502700090408325
25,0.6798915266990662,0.6475450992584229,0.6734222769737244,0.7572428584098816,0.7051121592521667,0.7468167543411255
26,0.6784977912902832,0.6591009497642517,0.6746184229850769,0.7344944477081299,0.6377038955688477,0.7151363492012024
27,0.6476876735687256,0.6355158090591431,0.6452533006668091,0.779643177986145,0.6911265850067139,0.7619398832321167
28,0.8425537347793579,0.7041493654251099,0.8148728609085083,0.7777040600776672,0.7043033838272095,0.7630239725112915
29,0.798899233341217,0.6498572826385498,0.7690908312797546,0.7556848526000977,0.6917135715484619,0.7428905963897705
30,0.8405162692070007,0.7298576831817627,0.81838458776474,0.7884963750839233,0.7155412435531616,0.7739053964614868
31,0.7501454949378967,0.579422652721405,0.7160009741783142,0.7511343955993652,0.6543626189231873,0.7317800521850586
32,0.2650608420372009,0.2130291759967804,0.25465449690818787,0.7990435361862183,0.7410935759544373,0.7874535918235779
33,0.5053092837333679,0.3822251558303833,0.48069247603416443,0.8187827467918396,0.7132154107093811,0.7976692914962769
34,0.7886956334114075,0.7237733006477356,0.775711178779602,0.8283913731575012,0.7356294989585876,0.8098389506340027
35,0.8232393264770508,0.6823226809501648,0.7950560450553894,0.8013405799865723,0.6944498419761658,0.7799624800682068
36,0.8349220752716064,0.7203861474990845,0.8120148777961731,0.8444421291351318,0.7344608902931213,0.8224458694458008
37,0.6619757413864136,0.4744606018066406,0.6244727373123169,0.8192072510719299,0.7120084762573242,0.7977675199508667
38,0.8223811984062195,0.71208256483078,0.8003215193748474,0.840850293636322,0.7218589186668396,0.8170520067214966
39,0.8193615674972534,0.7204990386962891,0.7995890974998474,0.8402954339981079,0.7301193475723267,0.8182601928710938
40,0.8714929223060608,0.7064147591590881,0.8384773135185242,0.8354285955429077,0.7293199896812439,0.8142068982124329
41,0.7957884669303894,0.7109566330909729,0.778822124004364,0.8154760599136353,0.7080714702606201,0.7939951419830322
42,0.8317658305168152,0.6657746434211731,0.7985675930976868,0.7848796248435974,0.6740081310272217,0.7627053260803223
43,0.792538583278656,0.6225252151489258,0.7585359215736389,0.8257195353507996,0.7177343964576721,0.8041225671768188
44,0.8436504006385803,0.709234356880188,0.8167672157287598,0.8469787240028381,0.7017223834991455,0.8179274797439575
45,0.8681725263595581,0.7077463865280151,0.8360873460769653,0.8236862421035767,0.692202091217041,0.7973894476890564
46,0.8572007417678833,0.7162336111068726,0.8290073275566101,0.8176085352897644,0.7162410020828247,0.7973350882530212
47,0.832378089427948,0.6990193724632263,0.8057063221931458,0.8575859665870667,0.7536541819572449,0.8367996215820312
48,0.8764367699623108,0.6979374885559082,0.840736985206604,0.8661821484565735,0.7389271259307861,0.840731143951416
49,0.8675702214241028,0.7153587937355042,0.8371279835700989,0.8547456860542297,0.7444937825202942,0.8326953053474426
50,0.7883610725402832,0.6785788536071777,0.7664046287536621,0.8734692335128784,0.7443621158599854,0.8476478457450867
51,0.8704015016555786,0.710345983505249,0.8383903503417969,0.878978431224823,0.741130530834198,0.8514088988304138
52,0.844981849193573,0.7142494916915894,0.8188353776931763,0.8749390244483948,0.7472282648086548,0.8493968844413757
53,0.806503176689148,0.6834434866905212,0.7818912863731384,0.8655663728713989,0.7124761343002319,0.8349483609199524
54,0.8298599123954773,0.7084351778030396,0.8055750131607056,0.87895667552948,0.7447852492332458,0.85212242603302
55,0.8666973114013672,0.722809910774231,0.8379198312759399,0.8851934671401978,0.7463565468788147,0.857426106929779
56,0.8826116323471069,0.6925699710845947,0.8446033596992493,0.8784283399581909,0.7213743329048157,0.8470175862312317
57,0.8714261054992676,0.6978173851966858,0.8367043733596802,0.8790662884712219,0.7229062914848328,0.8478342890739441
58,0.8676063418388367,0.6979943513870239,0.833683967590332,0.8660303950309753,0.7281838655471802,0.8384611010551453
59,0.8710059523582458,0.6806573867797852,0.8329362869262695,0.8690592646598816,0.7244626879692078,0.8401399850845337
60,0.8942598104476929,0.7108296155929565,0.8575738072395325,0.8821479678153992,0.7040741443634033,0.8465332388877869
61,0.8804793953895569,0.7273527383804321,0.8498541116714478,0.8838036060333252,0.7479413747787476,0.8566312193870544
62,0.7508823275566101,0.5578071475028992,0.7122673392295837,0.8863407969474792,0.7224234938621521,0.853557288646698
63,0.8932474851608276,0.7142295837402344,0.8574439287185669,0.8920176029205322,0.7325954437255859,0.860133171081543
64,0.8835529088973999,0.7230463624000549,0.851451575756073,0.8932264447212219,0.7352189421653748,0.8616248965263367
65,0.7568047046661377,0.5934687852859497,0.7241374850273132,0.8981223106384277,0.7252219319343567,0.8635422587394714
66,0.8915120959281921,0.7115898728370667,0.8555276989936829,0.900712251663208,0.7422964572906494,0.8690290451049805
67,0.8334457874298096,0.7044719457626343,0.8076510429382324,0.8957064151763916,0.7262847423553467,0.8618221282958984
68,0.8848985433578491,0.7084694504737854,0.8496127128601074,0.8964214324951172,0.7359490990638733,0.8643269538879395
69,0.8169603943824768,0.6681068539619446,0.7871896624565125,0.9046440124511719,0.7422327399253845,0.8721618056297302
70,0.8013838529586792,0.6911114454269409,0.7793294191360474,0.8905738592147827,0.7160810828208923,0.8556753396987915
71,0.8988326191902161,0.7163113355636597,0.8623283505439758,0.8885385990142822,0.734241247177124,0.8576791882514954
72,0.807163655757904,0.6572542190551758,0.7771818041801453,0.8489927649497986,0.7123746871948242,0.8216692209243774
73,0.8876311779022217,0.7182645797729492,0.8537578582763672,0.9015113711357117,0.7296843528747559,0.8671459555625916
